architecture,checkpoint,tag,T,batch,route,session,gpu,gpu_id,torch,cuda,copy_scope,warmup_capture_seconds,engine,round,repeat,wall_ms,cuda_ms,peak_allocated_gib,reserved_gib
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,0,1,35.50972416996956,35.48979187011719,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,0,2,35.515353083610535,35.500030517578125,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,0,3,35.52776202559471,35.513343811035156,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,0,4,35.49777716398239,35.480255126953125,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,0,5,35.5118028819561,35.49593734741211,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,0,6,35.498421639204025,35.483646392822266,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,0,7,35.51839664578438,35.502079010009766,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,0,8,35.539086908102036,35.523582458496094,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,0,9,35.52114963531494,35.504127502441406,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,1,0,35.53827479481697,35.513343811035156,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,1,1,35.51045060157776,35.49388885498047,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,1,2,35.5282686650753,35.514366149902344,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,1,3,35.51340475678444,35.49369430541992,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,1,4,35.538941621780396,35.523582458496094,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,1,5,35.54327040910721,35.5285758972168,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,1,6,35.504695028066635,35.48979187011719,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,1,7,35.53418070077896,35.52035140991211,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,1,8,35.53387522697449,35.514305114746094,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,1,9,35.54225340485573,35.52460861206055,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,1,0,35.57189181447029,35.551231384277344,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,1,1,35.532642155885696,35.51718521118164,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,1,2,35.50947457551956,35.492862701416016,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,1,3,35.52768751978874,35.51232147216797,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,1,4,35.52475944161415,35.51017761230469,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,1,5,35.53207591176033,35.516414642333984,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,1,6,35.537682473659515,35.5214729309082,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,1,7,35.542722791433334,35.52460861206055,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,1,8,35.52268072962761,35.50617599487305,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,1,9,35.53638979792595,35.52124786376953,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,eager,1,0,36.878883838653564,36.850975036621094,1.1158199310302734,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,eager,1,1,37.040602415800095,37.01862335205078,1.1158199310302734,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,eager,1,2,36.86196357011795,36.84134292602539,1.1158199310302734,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,eager,1,3,37.20567002892494,37.18048095703125,1.1158199310302734,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,eager,1,4,36.93943843245506,36.91622543334961,1.1158199310302734,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,eager,1,5,36.94681450724602,36.92572784423828,1.1158199310302734,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,eager,1,6,37.05166280269623,37.028865814208984,1.1158199310302734,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,eager,1,7,36.89209371805191,36.8721923828125,1.1158199310302734,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,eager,1,8,36.94514557719231,36.92544174194336,1.1158199310302734,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,eager,1,9,36.9427315890789,36.9213752746582,1.1158199310302734,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,2,0,35.53453832864761,35.511295318603516,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,2,1,35.5323851108551,35.516414642333984,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,2,2,35.51049903035164,35.492862701416016,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,2,3,35.52556037902832,35.509952545166016,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,2,4,35.5423279106617,35.52735900878906,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,2,5,35.52713617682457,35.511295318603516,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,2,6,35.4989655315876,35.483646392822266,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,2,7,35.51890701055527,35.502079010009766,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,2,8,35.529837012290955,35.514366149902344,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph,2,9,35.51911935210228,35.50515365600586,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,2,0,35.58171167969704,35.55196762084961,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,2,1,35.53040698170662,35.513023376464844,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,2,2,35.51716357469559,35.50201416015625,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,2,3,35.542309284210205,35.52665710449219,0.8072299957275391,4.07421875
vision,/root/autodl-tmp/snn0907/direction1_budget_rotation_20260907/results/reconstructed_identity_p0.0/best.pt,ready_reconstructed,2,64,full,8801,NVIDIA GeForce RTX 4090 D,0,2.6.0+cu124,12.4,D2D input ids/image; attention mask constant,0.2997186593711376,graph_with_copy,2,4,35.52835062146187,35.511295318603516,0.8072299957275391,4.07421875
